UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_roll_mean,Air_temperature_K_roll_std,Air_temperature_K_roll_var,Process_temperature_K_roll_mean,Process_temperature_K_roll_std,Process_temperature_K_roll_var,Rotational_speed_rpm_roll_mean,Rotational_speed_rpm_roll_std,Rotational_speed_rpm_roll_var,Torque_Nm_roll_mean,Torque_Nm_roll_std,Torque_Nm_roll_var,Tool_wear_min_roll_mean,Tool_wear_min_roll_std,Tool_wear_min_roll_var,timestamp,ambient_temperature_C,factory_load_density,temp_gap,load_torque_interaction,heat_stress_index
6451,L53630,L,300.6,310.2,1378,47.3,71,0,0,0,0,0,0,300.69,0.0737864787576809,0.0054444444474576,310.23,0.0674948558308263,0.004555555563624,1503.8,184.86559682344185,34175.28888888734,41.760000000000005,11.147715261682762,124.2715555555548,58.6,7.86271086979262,61.822222221955016,2024-02-14 19:00:00,22.52,79.48,14.53000000000003,3759.404,15.9892
6452,L53631,L,300.7,310.2,1696,27.5,73,0,0,0,0,0,0,300.69,0.0737864787576809,0.0054444444474576,310.23,0.0674948558308263,0.004555555563624,1509.5,190.29640622518508,36212.722222220655,41.36999999999999,11.609100836077774,134.77122222222167,61.1,8.089087299137885,65.43333333307386,2024-02-14 19:10:00,24.38,89.5,12.670000000000016,2461.25,17.7974
6453,L53632,L,300.7,310.1,1376,50.8,75,0,0,0,0,0,0,300.68999999999994,0.0737864787576809,0.0054444444474576,310.22,0.0788810638256933,0.0062222222302731,1512.3,187.8463024212395,35286.233333331766,40.97,11.15497397775737,124.43344444444408,63.6,8.14043405884569,66.26666666641492,2024-02-14 19:20:00,21.28,65.35,15.670000000000073,3319.7799999999997,15.96
6454,L53633,L,300.7,310.2,1807,24.2,77,0,0,0,0,0,0,300.68,0.0632455532273068,0.0040000000030281,310.21,0.0737864787917004,0.005444444452478,1539.3,209.9005319986867,44058.2333333317,40.06,12.174764428476184,148.224888888889,66.1,8.02011360405688,64.32222222197824,2024-02-14 19:30:00,22.0,61.15,15.050000000000011,1479.83,16.94
6455,L53634,L,300.7,310.1,1598,32.8,79,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.19,0.0737864787914611,0.0054444444524427,1572.1,187.58372945315332,35187.65555555384,37.24,9.824708081611911,96.52488888889044,68.6,7.7201036262322145,59.59999999976378,2024-02-14 19:40:00,20.67,68.64,16.28000000000003,2251.392,16.3293
6456,L53635,L,300.7,310.1,1565,40.2,81,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.17,0.0674948558300407,0.0045555555635179,1562.4,184.9073041042712,34190.71111110942,37.82000000000001,9.809609800825196,96.2284444444457,71.0,7.438637868125088,55.33333333310456,2024-02-14 19:50:00,21.42,94.29,15.53000000000003,3790.4580000000005,17.3502
6457,L53636,L,300.7,310.2,1387,50.6,83,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.16,0.0516397780263578,0.0026666666746115,1554.0,191.3176532483157,36602.44444444278,38.86,10.608717589270135,112.5448888888896,73.4,6.995236474424008,48.93333333311202,2024-02-14 20:00:00,19.23,89.01,17.819999999999993,4503.906,15.960900000000002
6458,L53637,L,300.7,310.0,1395,48.0,85,0,0,0,0,0,0,300.67999999999995,0.042163702171484,0.0017777777808056,310.15,0.0707106781747172,0.0050000000079284,1559.8,184.7754192406389,34141.955555553875,39.08,10.789892389536533,116.4217777777784,75.7,6.600505031166366,43.56666666645252,2024-02-14 20:10:00,22.49,80.86,14.360000000000014,3881.2799999999997,19.1165
6459,M21318,M,300.6,310.0,1302,62.9,87,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.13,0.0823272602828047,0.0067777777856726,1502.3,163.31976134088285,26673.344444442933,42.89,11.86080847909519,140.67877777777636,78.0,6.055300708177894,36.666666666459705,2024-02-14 20:20:00,19.95,92.52,16.900000000000034,5819.508,17.356499999999997
6460,M21319,M,300.6,310.0,1397,55.2,90,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.11,0.0875595036219897,0.0076666666745292,1490.1,166.46017207995254,27708.98888888741,43.95,12.487705064493468,155.9427777777758,80.1,6.22628835394461,38.76666666646628,2024-02-14 20:30:00,21.19,75.58,15.660000000000025,4172.0160000000005,19.071
6461,L53640,L,300.6,310.0,1313,52.9,93,0,0,0,0,0,0,300.67,0.0483045891854618,0.0023333333363762,310.09000000000003,0.0875595036218018,0.0076666666744963,1483.6,172.48394450240767,29750.711111109653,44.510000000000005,12.776841028464917,163.2476666666644,82.3,6.532823109313791,42.6777777775843,2024-02-14 20:40:00,20.43,94.41,16.420000000000016,4994.289,18.9999
6462,L53641,L,300.6,310.0,1505,35.9,95,0,0,0,0,0,0,300.66,0.0516397779790418,0.0026666666697247,310.07000000000005,0.0823272602822051,0.0067777777855739,1464.5,156.1525251512434,24383.611111109705,45.35,11.770797197584535,138.55166666666395,84.5,6.753599863104456,45.611111110924526,2024-02-14 20:50:00,19.1,70.37,17.75,2526.283,18.145000000000003
6463,H35876,H,300.6,310.0,1483,44.0,97,0,0,0,0,0,0,300.65,0.0527046276986344,0.0027777777808516,310.06000000000006,0.0843274043172794,0.0071111111188899,1475.2,153.04959254364692,23424.177777776345,44.67,11.61637254529609,134.94011111110876,86.7,6.896859188535529,47.56666666648695,2024-02-14 21:00:00,19.09,36.89,17.760000000000048,1623.16,18.5173
6464,H35877,H,300.5,310.0,1358,60.4,102,0,0,0,0,0,0,300.63,0.0674948557940656,0.0045555555586617,310.04,0.0699205899333883,0.004888888896633,1430.3,102.36215663569126,10478.011111109792,48.290000000000006,10.065502140148254,101.3143333333291,89.2,7.495183638684635,56.17777777760585,2024-02-14 21:10:00,20.24,39.4,16.610000000000014,2379.7599999999998,20.6448
6465,M21324,M,300.5,309.9,1735,27.0,107,0,0,0,0,0,0,300.61,0.0737864787585373,0.005444444447584,310.02,0.0788810638235263,0.0062222222299312,1444.0,132.1379750277833,17460.44444444309,47.71,11.164372898744393,124.64322222221828,92.0,8.432740427106001,71.11111111094789,2024-02-14 21:20:00,17.53,38.64,19.220000000000027,1043.28,18.7571
6466,M21325,M,300.5,309.8,1416,48.5,110,0,0,0,0,0,0,300.59000000000003,0.0737864787587603,0.0054444444476169,309.99,0.0994428926396625,0.0098888888965434,1429.1,125.196245950103,15674.09999999868,48.54,10.84806178284582,117.68044444444008,94.9,9.182713227694087,84.32222222206795,2024-02-14 21:30:00,20.56,35.56,16.090000000000032,1724.66,22.616
6467,L53646,L,300.4,309.7,1740,31.1,113,0,0,0,0,0,0,300.56,0.0843274042902612,0.0071111111143331,309.93999999999994,0.1074967700125139,0.0115555555631233,1464.4,157.5832760444061,24832.48888888749,46.59,12.115229167365117,146.77877777777445,97.9,9.746224340160854,94.98888888874389,2024-02-14 21:40:00,18.07,35.41,18.480000000000018,1101.251,20.4191
6468,L53647,L,300.4,309.7,1692,27.4,115,0,0,0,0,0,0,300.53000000000003,0.0823272602547357,0.0067777777810509,309.91,0.1286683937999901,0.0165555555630693,1494.1,170.50803174304554,29072.98888888742,44.53,13.518879802376707,182.7601111111089,100.9,9.949316001050178,98.98888888875312,2024-02-14 21:50:00,18.62,29.83,17.930000000000007,817.3419999999999,21.413
6469,L53648,L,300.5,309.8,1507,42.5,117,0,0,0,0,0,0,300.52,0.0788810637955163,0.0062222222255123,309.89,0.1286683937998461,0.0165555555630322,1514.6,156.60225626300902,24524.26666666515,42.49,11.878500653608464,141.0987777777767,103.9,9.814388530219071,96.32222222209568,2024-02-14 22:00:00,18.87,34.79,17.78000000000003,1478.575,22.0779
6470,M21329,M,300.4,309.6,1521,35.0,119,0,0,0,0,0,0,300.5,0.0816496581131336,0.0066666666699916,309.85,0.1509230856601553,0.0227777777851825,1527.0,151.0673139144659,22821.333333331782,40.47,11.17358492159074,124.849,106.8,9.531235200346638,90.8444444443268,2024-02-14 22:10:00,17.08,16.25,19.37000000000006,568.75,20.3252
6471,L53650,L,300.4,309.6,1379,54.5,122,0,0,0,0,0,0,300.48,0.0788810637959639,0.0062222222255829,309.81,0.1595131482097271,0.0254444444517783,1533.6,141.8388757240592,20118.266666665106,40.63,11.38088553477081,129.52455555555545,109.7,9.274217547103497,86.01111111100239,2024-02-14 22:20:00,18.13,21.64,18.32000000000005,1179.38,22.118599999999997
6472,L53651,L,300.4,309.6,1523,38.5,124,0,0,0,0,0,0,300.46,0.0699205899022937,0.0048888888922847,309.77,0.1567021236704104,0.0245555555628166,1535.4,141.54952019228148,20036.2666666651,40.89,11.290157955789034,127.46766666666642,112.6,8.68203765124743,75.37777777767799,2024-02-14 22:30:00,17.6,29.23,18.850000000000023,1125.355,21.824
6473,H35886,H,300.4,309.6,1571,33.6,126,0,0,0,0,0,0,300.44,0.0516397779826425,0.0026666666700966,309.73,0.1418136492665655,0.0201111111183004,1544.2,140.66255918173098,19785.95555555397,39.85,11.449721005819812,131.09611111111144,115.5,7.677528537514764,58.94444444435359,2024-02-14 22:40:00,18.27,36.24,18.180000000000064,1217.6640000000002,23.0202
6474,H35887,H,300.4,309.5,1547,50.7,131,0,0,0,0,0,0,300.42999999999995,0.0483045891896478,0.0023333333367806,309.68,0.1229272594594616,0.0151111111182138,1563.1,124.65013259340694,15537.655555553927,38.88,9.808590339312032,96.20844444444532,118.4,7.486283753930422,56.044444444362576,2024-02-14 22:50:00,14.5,29.81,21.850000000000023,1511.367,18.995
6475,M21334,M,300.5,309.7,1347,54.3,136,0,0,0,0,0,0,300.43,0.0483045891896478,0.0023333333367806,309.66,0.0966091783445121,0.0093333333404017,1524.3,125.58047442000696,15770.45555555402,41.61,9.933048094338606,98.6654444444438,121.3,8.165646194742022,66.67777777770488,2024-02-14 23:00:00,14.53,35.17,22.02000000000004,1909.731,19.7608
6476,L53655,L,300.5,309.7,1560,30.2,139,0,0,0,0,0,0,300.43,0.0483045891896478,0.0023333333367806,309.65,0.0849836586013558,0.0072222222292718,1538.7,119.91019787972158,14378.455555553985,39.78,10.20466124430946,104.13511111111148,124.2,8.829244336606141,77.95555555549161,2024-02-14 23:10:00,18.2,24.22,18.350000000000023,731.444,25.298
6477,L53656,L,300.5,309.7,1384,48.6,141,0,0,0,0,0,0,300.44,0.0516397779826425,0.0026666666700966,309.65000000000003,0.0849836586013558,0.0072222222292718,1503.1,105.48454336483336,11126.98888888741,41.53,10.050102265925204,101.00455555555494,127.0,9.30949336250966,86.6666666666114,2024-02-14 23:20:00,18.83,31.52,17.720000000000027,1531.872,26.550299999999996
6478,L53657,L,300.5,309.7,1841,24.6,143,0,0,0,0,0,0,300.45,0.0527046277018451,0.00277777778119,309.65,0.0849836586013558,0.0072222222292718,1518.0,140.0063490623774,19601.777777776264,41.25,10.515728959779969,110.5805555555551,129.8,9.50789145920132,90.39999999995344,2024-02-14 23:30:00,15.91,39.4,20.639999999999986,969.24,22.7513
6479,L53658,L,300.5,309.8,1663,29.1,145,1,0,0,0,0,0,300.45,0.0527046277018451,0.00277777778119,309.65,0.0849836586013558,0.0072222222292718,1533.6,147.1531326355062,21654.044444442887,39.91,11.172033536171185,124.8143333333336,132.6,9.442221960720778,89.15555555551772,2024-02-14 23:40:00,16.91,14.6,19.74000000000001,424.86,24.519499999999997
6480,L53659,L,300.6,309.8,1418,42.7,147,0,0,0,0,0,0,300.47,0.0674948557960803,0.0045555555589336,309.67,0.0948683298424013,0.0090000000070866,1523.3,151.6685347870247,23003.34444444292,40.68,11.060821749661171,122.34177777777764,135.4,9.106774035480631,82.93333333330423,2024-02-14 23:50:00,17.71,37.81,18.940000000000055,1614.4870000000003,26.033700000000003
6481,L53660,L,300.7,309.9,1775,26.6,149,0,0,0,0,0,0,300.5,0.094280904175852,0.0088888888922161,309.7,0.1154700538688539,0.013333333340476,1562.9,161.20342565976318,25986.5444444428,37.89,10.70041016867013,114.49877777777914,138.1,8.685236515680657,75.43333333331267,2024-02-15 00:00:00,18.04,25.67,18.70999999999998,682.8220000000001,26.8796
6482,L53661,L,300.7,309.8,1406,48.4,151,0,0,0,0,0,0,300.53000000000003,0.1059349905626103,0.0112222222255003,309.72,0.1135292424711408,0.012888888896071,1551.2,168.50176392086473,28392.84444444283,38.88,11.209004316966722,125.6417777777786,140.8,7.983315935958004,63.73333333332102,2024-02-15 00:10:00,13.96,29.3,22.690000000000055,1418.12,21.0796
6483,L53662,L,300.6,309.9,1480,43.7,153,0,0,0,0,0,0,300.55,0.0971825315974581,0.0094444444476909,309.75,0.1178511302284839,0.013888888896131,1542.1,169.76614634385402,28820.544444442858,39.89,11.13517449845809,123.99211111111136,143.5,6.916164640415181,47.83333333332925,2024-02-15 00:20:00,15.67,36.34,21.079999999999984,1588.0580000000002,23.975099999999998
6484,L53663,L,300.7,309.9,1412,45.3,155,0,0,0,0,0,0,300.58,0.091893658364669,0.0084444444476425,309.79,0.0875595036189125,0.0076666666739903,1528.6,174.63116687591278,30496.0444444429,39.35,10.674085961388528,113.93611111111166,145.9,6.226288353960957,38.76666666666984,2024-02-15 00:30:00,16.5,22.29,20.25,1009.7369999999999,25.575
6485,H35898,H,300.6,309.8,1913,22.5,157,0,0,0,0,0,0,300.59000000000003,0.0875595035952618,0.0076666666698486,309.8,0.0816496581377492,0.0066666666740113,1585.2,199.2244964857441,39690.39999999828,36.17,10.46008816618898,109.41344444444672,148.0,6.055300708195769,36.66666666667618,2024-02-15 00:40:00,18.05,22.56,18.600000000000023,507.59999999999997,28.3385
6486,L53665,L,300.6,309.8,1629,37.6,162,0,0,0,0,0,0,300.6,0.0816496581121595,0.0066666666698325,309.81,0.0737864787871735,0.00544444445181,1592.1,199.44949235332305,39780.09999999826,36.91,10.250468823966688,105.072111111113,150.3,6.600505031183835,43.56666666668312,2024-02-15 00:50:00,20.75,25.82,15.900000000000034,970.832,33.615
6487,L53666,L,300.5,309.8,1939,21.4,164,0,0,0,0,0,0,300.6,0.0816496581121595,0.0066666666698325,309.82,0.0632455532617623,0.0040000000073864,1647.6,211.9361539080376,44916.9333333314,34.190000000000005,10.411366651672532,108.39655555555892,152.6,6.995236474441494,48.93333333335666,2024-02-15 01:00:00,16.93,10.57,19.720000000000027,226.19799999999998,27.7652
6488,H35901,H,300.6,309.8,1541,36.2,166,0,0,0,0,0,0,300.61,0.0737864787586013,0.0054444444475935,309.83000000000004,0.0483045892306426,0.0023333333407411,1617.6,202.54283497571117,41023.59999999816,35.35,9.855539897269423,97.1316666666694,154.9,7.264066813204351,52.76666666669683,2024-02-15 01:10:00,15.16,24.9,21.49000000000001,901.38,25.165599999999998
6489,L53668,L,300.7,309.8,1330,54.4,171,0,0,0,0,0,0,300.63,0.0674948557941355,0.0045555555586711,309.83,0.0483045892306426,0.0023333333407411,1584.3,220.80058876732707,48752.89999999828,37.88,11.225051348558685,126.0017777777791,157.5,7.947746011713291,63.16666666670452,2024-02-15 01:20:00,17.88,18.73,18.77000000000004,1018.912,30.5748
6490,M21349,M,300.7,309.8,1490,38.8,173,0,0,0,0,0,0,300.64,0.0699205899001754,0.0048888888919885,309.83000000000004,0.0483045892306426,0.0023333333407411,1591.5,215.8946502347806,46610.499999998254,37.49,11.10609942529086,123.34544444444596,160.1,8.372574275576513,70.10000000004558,2024-02-15 01:30:00,19.25,37.84,17.400000000000034,1468.192,33.3025
6491,L53670,L,300.7,309.9,1383,44.5,176,0,0,0,0,0,0,300.64,0.0699205899001754,0.0048888888919885,309.83000000000004,0.0483045892306426,0.0023333333407411,1552.3,214.45748089332184,45992.01111110949,39.28,10.586238446419246,112.068444444445,162.8,8.740709353367933,76.40000000005368,2024-02-15 01:40:00,17.43,12.63,19.319999999999993,562.0350000000001,30.6768
6492,L53671,L,300.8,310.0,1468,52.7,178,0,0,0,0,0,0,300.65,0.0849836585780268,0.0072222222253066,309.85,0.0707106781713483,0.005000000007452,1558.5,210.61985239340703,44360.72222222058,39.71,11.073938373998269,122.63211111111144,165.5,8.860022573338163,78.5000000000618,2024-02-15 01:50:00,15.91,23.78,20.939999999999998,1253.2060000000001,28.3198
6493,M21352,M,300.8,309.9,1444,46.0,180,0,0,0,0,0,0,300.67,0.0948683298211387,0.0090000000030523,309.85,0.0707106781713483,0.005000000007452,1554.9,212.4107394229882,45118.3222222206,39.94,11.189300444819802,125.20044444444464,168.2,8.740709353368864,76.40000000006995,2024-02-15 02:00:00,19.51,38.42,17.24000000000001,1767.3200000000002,35.118
6494,L53673,L,300.7,309.8,1363,53.1,183,0,0,0,0,0,0,300.67,0.0948683298211387,0.0090000000030523,309.84000000000003,0.0699205899311431,0.004888888896319,1550.0,216.59742483335955,46914.44444444283,40.72,11.856437538785032,140.57511111111089,171.0,8.524474568367541,72.66666666674497,2024-02-15 02:10:00,19.07,37.03,17.58000000000004,1966.2930000000001,34.8981
6495,L53674,L,300.6,309.7,1617,33.2,185,0,0,0,0,0,0,300.67,0.0948683298211387,0.0090000000030523,309.83,0.0823272602798529,0.0067777777851866,1520.4,178.32193109965354,31798.71111110958,41.79,10.425977172428452,108.70099999999915,173.8,7.997221739807032,63.95555555564221,2024-02-15 02:20:00,16.53,31.04,20.02000000000004,1030.528,30.5805
6496,M21355,M,300.6,309.8,1694,31.1,187,0,0,0,0,0,0,300.67,0.0948683298211387,0.0090000000030523,309.83000000000004,0.0823272602798529,0.0067777777851866,1526.9,183.8202322318635,33789.87777777623,41.14,10.907713886155143,118.97822222222176,176.3,7.803845206056702,60.900000000094174,2024-02-15 02:30:00,18.64,27.68,18.010000000000048,860.8480000000001,34.8568
6497,L53676,L,300.7,309.9,1815,27.0,190,0,0,0,0,0,0,300.69,0.0737864787577194,0.0054444444474633,309.84000000000003,0.0843274043152148,0.0071111111185417,1514.5,154.828399634343,23971.83333333182,41.7,9.876684103933268,97.5488888888881,178.9,7.578478299331295,57.43333333343536,2024-02-15 02:40:00,19.57,18.42,17.180000000000007,497.34000000000003,37.183
6498,L53677,L,300.8,309.9,1312,65.3,192,1,0,0,0,1,0,300.71,0.0737864787574964,0.0054444444474304,309.85,0.0849836586037259,0.0072222222296746,1491.6,166.93525025523016,27867.37777777632,44.61,12.110459207735262,146.66322222221982,181.5,7.106335201783674,50.50000000010981,2024-02-15 02:50:00,19.84,21.01,16.910000000000025,1371.953,38.0928
6499,H35912,H,300.8,309.9,2041,19.2,194,0,0,0,0,0,0,300.72,0.0788810637934822,0.0062222222251914,309.86,0.0843274043154773,0.0071111111185859,1562.7,229.9710368237186,52886.67777777615,41.09,13.927945529282708,193.98766666666617,183.8,7.052186422199147,49.733333333450005,2024-02-15 03:00:00,19.24,12.7,17.50999999999999,243.83999999999997,37.325599999999994
6500,L53679,L,300.9,310.0,1671,26.8,199,0,0,0,0,0,0,300.74,0.0966091783231167,0.0093333333362677,309.88,0.0918936583881867,0.0084444444519647,1580.8,230.7349609881878,53238.62222222054,39.89,14.645625057788878,214.49433333333351,186.4,7.411702458508291,54.93333333345784,2024-02-15 03:10:00,18.81,33.58,18.04000000000002,899.944,37.4319
6501,M21360,M,300.9,310.0,1416,46.6,201,0,0,0,0,0,0,300.76000000000005,0.1074967699908068,0.0115555555584564,309.89,0.0994428926391025,0.009888888896432,1584.1,227.80910624662744,51896.9888888872,40.1,14.733861227345216,217.08666666666676,188.9,7.723700897606512,59.655555555687634,2024-02-15 03:20:00,21.18,19.72,15.670000000000016,918.952,42.5718
6502,M21361,M,300.9,310.0,1600,36.0,204,0,0,0,0,0,0,300.77,0.1159501808852762,0.0134444444473282,309.89,0.0994428926391025,0.009888888896432,1597.3,224.1289559358343,50233.78888888716,38.43,14.078908575122847,198.2156666666677,191.5,8.017342313879189,64.2777777779177,2024-02-15 03:30:00,17.53,30.03,19.32000000000005,1081.08,35.7612
6503,L53682,L,300.9,310.0,2595,13.7,207,0,0,0,0,0,0,300.78,0.1229272594422349,0.0151111111139785,309.9,0.1054092553748373,0.0111111111186776,1712.4,378.8181035214044,143503.15555555347,35.2,15.75464658089453,248.2088888888917,194.2,8.256983576217522,68.17777777792588,2024-02-15 03:40:00,20.0,20.73,16.850000000000023,284.001,41.4
6504,M21363,M,300.9,309.9,1465,42.9,209,0,0,0,0,0,0,300.8,0.1247219129038305,0.0155555555583906,309.91,0.0994428926393379,0.0098888888964788,1722.6,369.6265983695168,136623.8222222201,34.18,14.766162519610804,218.03955555555888,196.8,8.430104783857832,71.06666666682271,2024-02-15 03:50:00,17.29,23.93,19.45999999999998,1026.597,36.1361
6505,M21364,M,301.0,310.1,1681,27.4,212,0,0,0,0,0,0,300.84000000000003,0.1173787790895442,0.013777777780552,309.95,0.0849836586050966,0.0072222222299076,1729.0,368.1461062615676,135531.5555555534,33.6,14.92201952373305,222.66666666667032,199.5,8.553751613580497,73.16666666683096,2024-02-15 04:00:00,22.6,26.65,14.350000000000023,730.2099999999999,47.912000000000006
6506,L53685,L,301.1,310.1,1457,39.6,215,0,0,0,0,0,0,300.89,0.1100504934737124,0.0121111111138076,309.98,0.0788810638238484,0.006222222229982,1705.3,378.1425510159983,142991.78888888683,34.45,15.00564708516256,225.1694444444476,202.3,8.590045918914615,73.78888888906164,2024-02-15 04:10:00,20.61,34.06,16.340000000000032,1348.776,44.311499999999995
6507,H35920,H,301.0,310.1,1454,44.1,217,0,0,0,0,0,0,300.92,0.0918936583616796,0.008444444447093,310.0,0.0816496581406001,0.0066666666744768,1669.2,383.69716067637137,147223.51111110917,36.16,15.036636739791469,226.10044444444665,205.0,8.537498983254393,72.8888888890698,2024-02-15 04:20:00,22.9,16.33,14.050000000000068,720.1529999999999,49.69299999999999
