UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,303.15999999999997,0.09660917832061308,312.57000000000005,0.06749485587675015,1539.8,139.3148313074421,37.85,8.576356387702749,150.2,7.757433710821158,-0.10000000000002274,0.0,-160.0,7.899999999999999,3.0,57115.299999999996,9.5
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,303.13,0.09486832981787767,312.55,0.08498365864342673,1556.2,138.9218805260265,37.16,8.29969209602922,153.0,8.666666666667318,0.0,-0.10000000000002274,120.0,-0.7999999999999972,5.0,60361.700000000004,9.399999999999977
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,303.09000000000003,0.09944289261330935,312.51,0.09944289267190025,1535.4,140.0485630058333,38.86,8.566238640409512,156.1,9.768998583956789,-0.10000000000002274,-0.0999999999999659,-192.0,10.600000000000001,5.0,68449.5,9.400000000000034
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,303.06,0.10749676998846344,312.48,0.11352924250102128,1558.2,109.18974310803505,37.839999999999996,6.53200666802415,159.2,10.40085466573778,0.0,0.0,74.0,-0.9000000000000057,2.0,70621.2,9.400000000000034
5374,M20233,M,302.9,312.3,1809,25.0,180,0,0,0,0,0,0,303.03000000000003,0.1059349905583713,312.46,0.12649110646168812,1587.3,133.38253258953534,36.35,7.618872765850829,162.6,11.13752416134177,0.0,0.0,300.0,-21.799999999999997,5.0,45225.0,9.400000000000034
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,303.0,0.09428090417074635,312.43,0.1251665557586079,1578.7,135.16167273963543,36.9,7.732327520797989,166.1,11.532080856849813,0.0,0.0,-294.0,15.799999999999997,3.0,61811.99999999999,9.400000000000034
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,302.97999999999996,0.09189365836008113,312.4,0.11547005389729811,1576.9,135.73458578334527,36.75,7.757612748491425,169.6,11.413442367082135,0.0,0.0,15.0,-5.899999999999999,2.0,53397.0,9.400000000000034
5377,H34790,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0,302.95,0.09718253159278745,312.37,0.09486832987682876,1570.1,146.6253350853374,38.44,10.158761954315354,173.1,10.7646540946666,-0.0999999999999659,0.0,-194.0,22.6,2.0,76820.0,9.5
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,302.93,0.08232726024898902,312.36,0.08432740435172581,1596.5,199.90344891693906,37.68,11.349184992764936,176.6,10.637460014289406,0.0999999999999659,0.0999999999999659,694.0,-38.4,5.0,38773.0,9.5
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,302.90999999999997,0.05676462124013736,312.35,0.07071067821451683,1584.8,198.73924848626996,38.370000000000005,11.035805362546071,180.0,10.16530045465403,0.0,0.0,-480.0,17.799999999999997,2.0,57195.0,9.5
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,302.9,0.04714045210358408,312.34,0.051639778080392156,1578.7,202.29683910311013,38.75,11.083145361814564,183.3,9.357706271663394,0.0,0.0,-104.0,4.800000000000004,2.0,60298.200000000004,9.5
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,302.88,0.04216370216282116,312.33000000000004,0.04830458929364907,1565.4,203.13881406018004,38.790000000000006,11.077248956507434,186.3,8.692908987602118,-0.0999999999999659,-0.0999999999999659,48.0,-4.200000000000003,2.0,56025.0,9.5
5382,L52561,L,302.8,312.4,1651,27.0,200,0,0,0,0,0,0,302.87,0.04830458917768982,312.34000000000003,0.051639778080392156,1587.0,199.17775422415082,36.72,11.161023449686214,189.0,8.28653526310836,0.0,0.0999999999999659,157.0,-10.5,2.0,44577.0,9.599999999999966
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,302.87,0.04830458917768982,312.35,0.05270462779807901,1605.9,199.91967831550767,35.42,10.599454912609698,191.7,7.5872700404521645,0.0999999999999659,0.0,47.0,6.799999999999997,2.0,57392.399999999994,9.5
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,302.86,0.051639777971580356,312.35,0.05270462779807901,1575.4,188.42693839021436,36.95,10.016458677818498,194.1,7.264066813207813,-0.0999999999999659,-0.0999999999999659,-194.0,6.5,2.0,60611.2,9.5
5385,M20244,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0,302.86,0.051639777971580356,312.36,0.05163977808098902,1566.0,194.03607911931894,37.47,10.367368679338757,196.4,6.995236474445862,0.0999999999999659,0.0999999999999659,-83.0,5.700000000000003,2.0,65366.0,9.5
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0,302.86,0.051639777971580356,312.36,0.05163977808098902,1588.4,202.1771500442086,36.67,10.883529860400225,198.8,6.762642481561631,0.0,-0.0999999999999659,333.0,-19.1,3.0,47182.6,9.400000000000034
5387,L52566,L,302.9,312.2,1469,42.0,214,0,0,0,0,0,0,302.87,0.04830458917768982,312.35,0.07071067821450537,1601.7,187.57579208889433,35.120000000000005,8.410020478241773,201.5,6.916164640422244,0.0,-0.10000000000002274,-285.0,15.100000000000001,5.0,61698.0,9.300000000000011
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,302.86,0.051639777971580356,312.33,0.08232726031679687,1542.0,118.34037537731263,38.21,7.497029041189929,203.9,7.400450436748069,-0.0999999999999659,0.0,-36.0,8.0,2.0,71650.0,9.399999999999977
5389,M20248,M,302.8,312.3,1432,49.0,218,0,0,0,0,0,0,302.85,0.052704627691130705,312.32,0.07888106385998012,1530.2,123.23581730432747,39.42,8.205120352560371,206.3,7.717944458647589,0.0,0.10000000000002274,-1.0,-1.0,2.0,70168.0,9.5
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,302.84000000000003,0.05163977797149351,312.31000000000006,0.07378647882826037,1522.2,131.6204982347147,40.16,8.749247586697589,208.8,8.052604823568045,0.0,0.0,-66.0,0.10000000000000142,3.0,67070.6,9.5
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,302.84,0.05163977797149351,312.31,0.07378647882826037,1521.1,131.92796856196898,41.129999999999995,8.956816150594785,211.3,8.20636609252572,0.0,0.0,117.0,-1.8999999999999986,2.0,69997.6,9.5
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,302.83000000000004,0.06749485578790496,312.28999999999996,0.07378647882783881,1513.2,125.49351466199866,41.87,7.903452129010171,214.1,8.685236515688548,-0.10000000000002274,-0.10000000000002274,89.0,-12.800000000000004,5.0,54076.799999999996,9.5
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,302.82,0.06324555322132,312.27000000000004,0.06749485586962313,1491.5,107.45257351759787,42.51,7.421807207292702,216.9,8.862530363534216,0.10000000000002274,0.0,-91.0,5.800000000000004,2.0,59536.200000000004,9.399999999999977
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,302.82,0.06324555322132,312.27,0.06749485586962313,1488.4,107.49904392339351,42.74,7.381237475292764,219.7,8.756584823885639,0.0,0.10000000000002274,-8.0,2.3999999999999986,2.0,62749.8,9.5
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,302.81000000000006,0.05676462123972476,312.26,0.051639778077971224,1472.5,128.31839739924467,45.190000000000005,11.500285020622512,222.5,8.356634091155655,0.0,0.0,-211.0,27.9,2.0,88971.0,9.5
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,302.8,0.04714045210311872,312.27000000000004,0.06749485586961892,1450.0,86.33140280981577,46.17999999999999,10.090567652791108,225.3,8.014570065416486,0.0,0.0999999999999659,267.0,-33.7,3.0,56267.2,9.599999999999966
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,302.79,0.03162277663743821,312.29,0.07378647882783496,1455.4,89.29003926032635,45.95,10.221790449818407,227.8,7.99722173981044,0.0,0.0,-6.0,2.9000000000000057,2.0,60463.100000000006,9.599999999999966
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,302.7900000000001,0.03162277663743821,312.3,0.06666666676714579,1453.7,89.92348599410978,45.22,10.160905471462618,230.3,7.803845206060003,0.0,-0.0999999999999659,-107.0,3.0,2.0,60463.200000000004,9.5
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,302.8,0.04714045210311872,312.31,0.07378647882825652,1502.8,172.70385699868245,42.709999999999994,12.04827788524151,232.9,7.578478299334481,0.0999999999999659,0.0999999999999659,507.0,-18.800000000000004,3.0,45959.7,9.5
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,302.8,0.04714045210311872,312.32000000000005,0.07888106385997652,1507.3,169.295960442715,43.18,12.411446329900457,235.4,7.336363010537095,-0.0999999999999659,0.0,-512.0,29.9,2.0,75911.8,9.599999999999966
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,302.79,0.05676462123967191,312.33000000000004,0.08232726031678997,1506.7,169.40224975548975,43.09,12.382285734063785,238.2,7.420691791661094,-0.10000000000002274,0.0,66.0,-7.5,5.0,68385.09999999999,9.699999999999989
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,302.78000000000003,0.07888106378896746,312.34000000000003,0.06992058997470699,1494.9,168.45536830600057,45.13,12.47166120985221,240.7,7.803845206061186,-0.0999999999999659,-0.0999999999999659,-23.0,8.5,2.0,79679.2,9.699999999999989
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,302.77000000000004,0.08232726024854457,312.35,0.05270462779805411,1488.9,170.06629426327746,45.96,12.38298115246167,217.7,76.79706302254671,0.0999999999999659,0.0,-33.0,-6.299999999999997,-253.0,68918.5,9.600000000000023
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,302.76,0.08432740428450478,312.34999999999997,0.05270462779805411,1527.4,205.87547476839015,44.239999999999995,13.991600654996128,194.7,102.25898493531061,0.0,0.0,437.0,-23.1,2.0,47193.2,9.600000000000023
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,302.76,0.08432740428450478,312.37,0.06749485587193223,1543.4,188.4363729927571,41.8,10.626068573716868,171.7,117.21021002171003,0.10000000000002274,0.19999999999998863,-436.0,20.700000000000003,2.0,65554.2,9.699999999999989
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,302.75,0.08498365857310902,312.37,0.06749485587193223,1534.9,191.05697230581652,42.99,10.670150472749231,148.9,125.012399385021,-0.10000000000002274,-0.10000000000002274,22.0,2.6000000000000014,5.0,70322.8,9.699999999999989
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,302.74,0.08432740428447294,312.37,0.06749485587193223,1518.6,198.9741468410158,43.8,10.700051920953955,126.1,127.52032517733514,0.0,0.0,-84.0,-0.9000000000000057,2.0,65007.99999999999,9.699999999999989
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,302.73,0.08232726024848282,312.38,0.06324555331127196,1572.4,237.21026771855747,42.01,12.284448162887353,103.3,125.0529221303255,0.0,0.0,594.0,-22.999999999999996,2.0,48459.200000000004,9.699999999999989
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,302.7,0.06666666668344401,312.38,0.06324555331127196,1542.9,204.90835349817283,42.92,11.070963021445866,80.4,117.14207897534747,-0.0999999999999659,0.0,-326.0,8.2,2.0,53724.0,9.799999999999955
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,302.69,0.05676462123943195,312.38,0.06324555331127196,1545.1,203.44775469119264,41.96,10.419767538460508,57.5,102.66044353433558,0.0999999999999659,0.0,-195.0,11.200000000000003,2.0,63338.600000000006,9.699999999999989
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,302.69,0.05676462123943195,312.39,0.07378647882996728,1539.1,206.5405260206523,42.480000000000004,10.783815033032898,34.3,77.1075007159904,0.0,0.10000000000002274,-16.0,7.299999999999997,2.0,72975.5,9.800000000000011
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,302.71000000000004,0.0567646212394848,312.41999999999996,0.09189365842223973,1539.9,206.18947596809798,40.94,9.891657540012645,11.2,7.420691791633596,0.10000000000002274,0.10000000000002274,45.0,-12.100000000000001,3.0,57602.799999999996,9.800000000000011
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,302.72999999999996,0.08232726024849615,312.45,0.09718253165215943,1530.6,214.09406032551578,42.08,11.401442403875425,13.6,7.275529763054321,0.0999999999999659,0.0,-134.0,20.5,2.0,79547.2,9.700000000000045
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,302.73,0.08232726024849615,312.47,0.08232726031955251,1497.5,180.85982908810064,43.18,10.065761548713292,16.0,6.97614984546827,-0.19999999999998863,-0.10000000000002274,199.0,-23.5,2.0,55582.799999999996,9.800000000000011
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,302.71,0.08755950358987485,312.45,0.09718253165215943,1508.7,179.12444463742455,42.0,10.372399272428074,18.7,7.0403598392718445,-0.0999999999999659,-0.19999999999998863,7.0,-2.1000000000000014,5.0,52616.2,9.699999999999989
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,302.7,0.09428090417005536,312.45,0.09718253165215943,1505.3,180.8037917498144,42.16,10.498804164707932,21.1,7.445356494695397,0.0,0.0999999999999659,-124.0,16.0,2.0,70923.0,9.799999999999955
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,302.68999999999994,0.09944289261238805,312.44,0.10749677004171232,1535.3,178.89478596214963,40.41,10.904886774082334,23.6,7.862710869795251,0.0,-0.0999999999999659,250.0,-19.999999999999996,3.0,50298.0,9.699999999999989
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,302.68,0.10327955590964061,312.43999999999994,0.10749677004171232,1478.5,106.84802291104576,42.510000000000005,9.495782689641151,26.1,8.089087299140248,0.0,0.0999999999999659,-274.0,15.499999999999996,2.0,63478.799999999996,9.799999999999955
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,302.68,0.10327955590964061,312.44,0.10749677004171232,1455.5,95.21233580208205,43.370000000000005,8.910175207156234,28.6,8.140434058847843,0.0,0.0,12.0,-4.199999999999996,2.0,58156.8,9.799999999999955
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,302.66999999999996,0.10593499055762493,312.43,0.11595018093240067,1444.3,104.30622651063803,44.29,9.46319772123093,31.1,8.020113604058865,0.0,-0.0999999999999659,-77.0,11.799999999999997,2.0,70541.4,9.699999999999989
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,302.66,0.10749676998763269,312.40999999999997,0.11972190003119212,1453.8,105.85818605830687,42.559999999999995,9.579283202132938,33.6,7.72010362623407,0.0,0.0,191.0,-19.199999999999996,2.0,51710.4,9.699999999999989
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,302.64,0.09660917831937435,312.38,0.10327955596491695,1464.2,111.70079080591215,42.28,9.721773957919849,36.0,7.438637868126809,0.0,0.0,54.0,2.3999999999999986,2.0,57315.600000000006,9.699999999999989
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,302.62,0.04216370216174691,312.36,0.06992058997509402,1473.6,102.54559961304732,40.739999999999995,7.611132197862119,38.5,7.153087911277762,0.0999999999999659,0.0999999999999659,-144.0,7.899999999999999,3.0,63279.0,9.699999999999989
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,302.61,0.031622776636536724,312.34,0.05163977808025908,1485.6,115.6702208867923,40.28,8.030054655964555,41.1,6.822348894937182,-0.0999999999999659,-0.0999999999999659,225.0,-12.7,3.0,52374.6,9.699999999999989
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,302.61,0.031622776636536724,312.33000000000004,0.06749485587091664,1469.9,118.97847611134213,41.4,7.88303382094877,43.4,6.915361322594256,0.0,-0.10000000000002274,-270.0,13.7,2.0,62653.5,9.599999999999966
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,302.6,0.047140452102451005,312.31,0.07378647882817364,1506.4,150.39887706436303,39.160000000000004,8.247181336675007,45.7,6.896859188535114,-0.10000000000002274,0.0,398.0,-17.6,2.0,49522.5,9.699999999999989
5427,L52606,L,302.6,312.3,1554,42.0,58,0,0,0,0,0,0,302.6,0.047140452102451005,312.31,0.07378647882817364,1495.8,141.86362778699876,40.33,7.659569178485187,47.9,6.967384333037976,0.10000000000002274,0.10000000000002274,-221.0,14.100000000000001,2.0,65268.0,9.699999999999989
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,302.61,0.056764621239170254,312.31000000000006,0.07378647882817364,1499.5,139.13802100392294,40.94,8.354932009830419,50.1,6.967384333038265,0.0999999999999659,0.0999999999999659,-131.0,9.899999999999999,2.0,73853.7,9.699999999999989
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,302.62,0.06324555322082231,312.31,0.07378647882817364,1505.0,135.72521259269595,41.51,8.595922806126682,52.3,6.8968591885359904,0.0,0.0,30.0,-4.600000000000001,2.0,68726.9,9.699999999999989
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,302.64,0.08432740428429716,312.32,0.0788810638599066,1531.9,121.07155827121912,39.61,7.73224848712631,54.5,6.753599863105736,0.10000000000002274,0.0,137.0,-12.899999999999999,2.0,54696.0,9.599999999999966
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,302.66,0.0966091783194487,312.34000000000003,0.09660917837787829,1550.1,131.01861614967785,39.03,8.374040575227479,56.7,6.532823109315951,0.0,0.10000000000002274,104.0,-6.0,2.0,48109.6,9.699999999999989
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,302.68,0.10327955590968187,312.36,0.1074967700404851,1539.7,133.7161587509529,39.709999999999994,8.430691285746144,58.9,6.226288353947756,0.0,0.0,-232.0,15.0,2.0,63450.799999999996,9.699999999999989
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,302.69,0.11005049347163251,312.36,0.1074967700404851,1536.7,136.94771914046885,39.88,8.554245209900841,61.0,6.055300708181989,0.0,-0.10000000000002274,-70.0,2.8000000000000043,2.0,64310.4,9.599999999999966
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,302.72,0.1229272594397187,312.38,0.11352924249961353,1527.0,131.59787232322196,41.25,8.206399941509064,63.0,6.055300708182291,0.0999999999999659,0.10000000000002274,158.0,-0.7000000000000028,2.0,70525.0,9.600000000000023
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,302.75,0.12692955177329132,312.40999999999997,0.09944289267029309,1552.2,123.56536731624618,39.739999999999995,8.711193310269799,65.0,6.055300708182594,0.0,0.0,79.0,-15.100000000000001,2.0,49521.6,9.600000000000023
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,302.8,0.11547005384775266,312.44,0.06992058997703354,1527.1,95.60968105328112,41.160000000000004,7.660751341161721,67.0,6.055300708182895,0.10000000000002274,0.0,-105.0,11.700000000000003,2.0,64160.4,9.5
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,302.83,0.09486832981705828,312.46,0.051639778084169155,1539.6,107.0090338865475,40.05,8.302777313111044,69.1,6.226288353949253,-0.10000000000002274,0.0,155.0,-11.200000000000003,3.0,51881.1,9.600000000000023
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,302.85,0.0849836585733097,312.47999999999996,0.06324555331391257,1536.7,110.84428517318571,39.5,7.581410012509432,71.3,6.532823109317992,0.0,0.10000000000002274,-285.0,15.5,3.0,64681.6,9.700000000000045
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,302.87,0.06749485578799215,312.49,0.05676462134321093,1559.7,115.3189297364242,37.980000000000004,7.364449138334248,73.6,6.931409989627653,0.0,-0.10000000000002274,289.0,-14.299999999999997,3.0,54024.3,9.600000000000023
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,302.89,0.0737864787527822,312.5,0.047140452228107046,1563.3,116.92072337936638,37.589999999999996,7.671947456661759,75.9,7.202622979001991,0.10000000000002274,0.0,-57.0,-1.6000000000000014,2.0,49593.0,9.5
5441,H34854,H,303.0,312.5,1698,30.0,89,0,0,0,0,0,0,302.90999999999997,0.0737864787528066,312.5,0.047140452228107046,1563.7,117.42330830517461,37.75,7.47309990714852,78.2,7.3605555345810485,0.0,0.0,72.0,-0.5,2.0,50940.0,9.5
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,302.93,0.06749485578808422,312.51,0.05676462134379062,1556.7,125.93741832089516,37.7,7.432660657156727,80.8,7.927448797962882,0.0,0.10000000000002274,-306.0,12.899999999999999,5.0,59716.799999999996,9.600000000000023
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,302.96,0.06992058989449958,312.54,0.06992058997940084,1552.8,132.05958251233483,38.26,8.30410875544288,83.5,8.422852512321946,0.10000000000002274,0.0999999999999659,-39.0,8.899999999999999,3.0,70085.4,9.599999999999966
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,302.96999999999997,0.06749485578814779,312.56,0.08432740435560852,1540.4,138.03799798927767,38.39,8.439121860583516,86.2,8.651268371998007,-0.10000000000002274,0.0,73.0,-5.0,2.0,66736.8,9.699999999999989
5445,L52624,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,302.97999999999996,0.0632455532216192,312.58,0.09189365842512434,1579.9,205.99538829789034,37.339999999999996,10.044257618714894,89.0,8.793937305509235,0.0,0.0,598.0,-26.9,3.0,40277.6,9.699999999999989
5446,M20305,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,302.97999999999996,0.0632455532216192,312.61,0.11005049352692034,1592.3,205.98869979793304,36.339999999999996,10.015454724241668,91.8,8.651268371998595,0.0,0.10000000000002274,-376.0,12.200000000000003,2.0,52900.8,9.800000000000011
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,303.0,0.06666666668401844,312.65,0.13540064013094028,1575.5,204.9803513618881,37.260000000000005,9.881880162982988,94.6,8.579044235805283,0.10000000000002274,0.0999999999999659,-137.0,8.0,3.0,60591.1,9.799999999999955
