udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var
3727,M18586,M,302.3,311.2,1505,36.7,78,0,0,0,0,0,0,302.28000000000003,0.04472135977403192,0.0020000000200384002,311.17999999999995,0.04472135964561256,0.0020000000085522236,1552.8,119.31973851798121,14237.199999999408,37.62,8.583530742066538,73.67700000000133,71.0,4.690415759822594,21.999999999992163
3728,L50907,L,302.3,311.2,1786,24.3,81,0,0,0,0,0,0,302.3,0.0,0.0,311.18,0.04472135964561256,0.0020000000085522236,1619.8,140.1095999566033,19630.69999999941,34.120000000000005,9.917257685469355,98.352000000001,74.0,5.4313902455993865,29.499999999992163
3729,L50908,L,302.3,311.3,1457,44.5,83,0,0,0,0,0,0,302.3,0.0,0.0,311.2,0.07071067817959899,0.005000000008618816,1559.6,130.1990783377494,16951.799999999406,38.14,9.02596255254814,81.46800000000135,77.0,5.4313902455993865,29.499999999992163
3730,M18589,M,302.4,311.3,1312,61.5,85,0,0,0,0,0,0,302.32,0.04472135977711106,0.0020000000203138067,311.21999999999997,0.08366600270531602,0.007000000008685948,1520.6,172.29422509184514,29685.2999999994,40.9,13.620572675185196,185.5200000000016,80.0,4.690415759822594,21.999999999992163
3731,M18590,M,302.3,311.2,1405,47.7,88,0,0,0,0,0,0,302.32000000000005,0.04472135977711106,0.0020000000203138067,311.24,0.054772255830438835,0.003000000008755041,1493.0,178.74143336115273,31948.4999999994,42.94,13.74729064215934,188.9880000000018,83.0,3.807886552930925,14.499999999992163
3732,M18591,M,302.2,311.2,1377,43.0,91,0,0,0,0,0,0,302.3,0.07071067826131894,0.005000000020175762,311.24,0.054772255830438835,0.003000000008755041,1467.4,185.62677608577755,34457.2999999994,44.2,13.31427805027377,177.27000000000191,85.6,3.9749213828693737,15.799999999992172
3733,M18592,M,302.2,311.2,1347,49.8,94,0,0,0,0,0,0,302.28,0.08366600277315905,0.0070000000200382585,311.23999999999995,0.054772255830438835,0.003000000008755041,1379.6,55.39675080723965,3068.7999999994063,49.3,7.320860605147616,53.59500000000232,88.2,4.438468204233548,19.699999999992176
3734,L50913,L,302.2,311.1,1470,39.6,97,0,0,0,0,0,0,302.26,0.08944271921124321,0.008000000019901294,311.2,0.0707106781796035,0.005000000008619455,1382.2,60.04748121278197,3605.699999999403,48.32,8.375977554888875,70.15700000000223,91.0,4.743416490251744,22.49999999999217
3735,M18594,M,302.2,311.2,1873,24.0,99,0,0,0,0,0,0,302.22,0.04472135976947757,0.0020000000196310464,311.18,0.04472135964561971,0.0020000000085528633,1494.4,216.46893541568357,46858.79999999939,40.82,10.211855854838609,104.28200000000156,93.8,4.438468204233548,19.699999999992173
3736,M18595,M,302.2,311.1,1434,58.6,102,0,0,0,0,0,0,302.2,0.0,0.0,311.15999999999997,0.05477225582799478,0.0030000000084873086,1500.2,213.84737548073718,45730.69999999939,43.0,12.866234880492497,165.54000000000178,96.6,4.277849927240575,18.29999999999219
3737,H33150,H,302.2,311.1,1628,30.6,105,0,0,0,0,0,0,302.2,0.0,0.0,311.14,0.05477225582740712,0.0030000000084229334,1550.4,207.04902801027438,42869.299999999384,40.519999999999996,14.010424690208415,196.29200000000156,99.4,4.277849927240575,18.29999999999219
3738,L50917,L,302.2,311.1,1351,48.6,110,0,0,0,0,0,0,302.2,0.0,0.0,311.12,0.0447213596434605,0.002000000008359738,1551.2,206.07207476996822,42465.69999999938,40.28,13.820709099029672,191.01200000000156,102.6,5.128352561982473,26.29999999999219
3739,M18598,M,302.3,311.2,1454,43.8,112,0,0,0,0,0,0,302.21999999999997,0.04472135976947757,0.0020000000196310464,311.14,0.05477225582740712,0.0030000000084229334,1548.0,207.76549280378435,43166.499999999374,41.120000000000005,13.89647437302,193.11200000000161,105.6,5.412947441089024,29.29999999999221
3740,M18599,M,302.2,311.2,1663,29.6,115,0,0,0,0,0,0,302.21999999999997,0.04472135976947757,0.0020000000196310464,311.14,0.05477225582740712,0.0030000000084229334,1506.0,133.64692289760873,17861.499999999374,42.24,12.306421088196263,151.4480000000017,108.8,5.263078946775568,27.69999999999223
3741,L50920,L,302.3,311.2,1401,49.7,118,0,0,0,0,0,0,302.24,0.05477225593096317,0.0030000000197669303,311.16,0.05477225582799478,0.0030000000084873086,1499.4,138.8067001264686,19267.299999999377,40.46,9.720493814616704,94.48800000000159,112.0,4.949747468305048,24.499999999992234
3742,L50921,L,302.4,311.3,1503,38.2,120,0,0,0,0,0,0,302.28000000000003,0.08366600277316287,0.007000000020038898,311.2,0.0707106781796035,0.005000000008619455,1474.4,119.81151864490901,14354.79999999938,41.980000000000004,8.280821215314438,68.5720000000017,115.0,4.123105625616719,16.999999999992234
3743,L50922,L,302.4,311.4,1564,35.0,122,0,0,0,0,0,0,302.32,0.08366600277480873,0.007000000020314303,311.26,0.08944271914930355,0.008000000008821192,1517.0,101.42238411711381,10286.499999999378,39.260000000000005,7.781259538146862,60.548000000001515,117.4,3.9749213828693803,15.799999999992226
3744,L50923,L,302.5,311.4,1759,24.6,124,0,0,0,0,0,0,302.36,0.11401754260021699,0.013000000020592296,311.3,0.10000000004479227,0.010000000008958454,1578.0,138.86684269471738,19283.999999999378,35.42,9.523234744560344,90.69200000000131,119.8,3.4928498393134824,12.199999999992219
3745,L50924,L,302.5,311.4,1409,53.1,126,0,0,0,0,0,0,302.41999999999996,0.08366600277893699,0.007000000021005093,311.34,0.08944271915085741,0.008000000009099156,1527.2,146.26072610239353,21392.19999999938,40.12,11.522022391924153,132.7570000000016,122.0,3.16227766016715,9.999999999992223
3746,L50925,L,302.6,311.4,1738,25.8,128,0,0,0,0,0,0,302.48,0.08366600278143892,0.007000000021423745,311.38,0.04472135965333899,0.0020000000092432963,1594.6,151.13338479634265,22841.29999999938,35.34,11.511646276706093,132.51800000000125,124.0,3.16227766016715,9.999999999992223
3747,H33160,H,302.5,311.3,1393,47.5,130,0,0,0,0,0,0,302.5,0.07071067827111581,0.0050000000215612486,311.38,0.04472135965333899,0.0020000000092432963,1572.6,174.06694114621357,30299.299999999377,37.2,12.771648288298632,163.11500000000137,126.0,3.16227766016715,9.999999999992223
3748,L50927,L,302.5,311.1,1499,38.8,135,0,0,0,0,0,0,302.52000000000004,0.044721359792601265,0.002000000021699293,311.32,0.13038404813865906,0.017000000009024165,1559.6,177.26759433128035,31423.799999999377,37.96,12.720966944379716,161.82300000000143,128.6,4.219004621944877,17.799999999992234
3749,L50928,L,302.5,311.1,1493,39.0,137,0,0,0,0,0,0,302.52000000000004,0.044721359792601265,0.002000000021699293,311.26,0.15165750891008903,0.02300000000881373,1506.4,138.03912488855966,19054.79999999937,40.839999999999996,10.349057928140203,107.10300000000159,131.2,4.658325879540016,21.699999999992265
3750,L50929,L,302.4,311.1,1652,33.9,139,0,0,0,0,0,0,302.5,0.07071067827111581,0.0050000000215612486,311.2,0.1414213562677575,0.020000000008611993,1555.0,137.95107828501872,19030.499999999367,37.0,7.9457535828895045,63.1350000000014,133.8,4.658325879540016,21.699999999992265
3751,L50930,L,302.3,311.1,1589,29.9,141,0,0,0,0,0,0,302.43999999999994,0.08944271921816768,0.008000000021139982,311.14,0.08944271914705497,0.008000000008418953,1525.2,99.182659774778,9837.199999999366,37.82,6.598257345693744,43.537000000001456,136.4,4.219004621944878,17.799999999992238
3752,L50931,L,302.4,311.1,1520,42.2,143,0,0,0,0,0,0,302.41999999999996,0.08366600277891577,0.00700000002100154,311.1,0.0,0.0,1550.6,68.3249588364264,4668.2999999993635,36.760000000000005,4.8479892739156725,23.503000000001407,139.0,3.1622776601671503,9.999999999992227
3753,H33166,H,302.3,311.1,1455,40.3,145,0,0,0,0,0,0,302.38,0.08366600277726989,0.007000000020726134,311.1,0.0,0.0,1541.8,78.68100151878701,6190.699999999364,37.059999999999995,5.048068937722762,25.48300000000142,141.0,3.1622776601671503,9.999999999992227
3754,L50933,L,302.2,311.0,1463,46.8,150,0,0,0,0,0,0,302.32,0.08366600277483421,0.007000000020318566,311.08000000000004,0.04472135964199797,0.002000000008228925,1535.8,84.27751776125922,7102.699999999364,38.620000000000005,6.724358705482739,45.2170000000015,143.6,4.219004621944878,17.799999999992238
3755,L50934,L,302.3,311.0,1442,43.7,152,0,0,0,0,0,0,302.3,0.07071067826137169,0.005000000020183222,311.06000000000006,0.05477225582504543,0.003000000008164223,1493.8,61.00573743509181,3721.699999999362,40.58,6.42627419271864,41.29700000000162,146.2,4.658325879540016,21.699999999992265
3756,L50935,L,302.3,311.0,1329,51.5,154,0,0,0,0,0,0,302.3,0.07071067826137169,0.005000000020183222,311.04,0.054772255824446094,0.0030000000080985688,1441.8,69.75456974277283,4865.699999999359,44.9,4.3891912694711595,19.26500000000185,148.8,4.658325879540016,21.699999999992265
3757,L50936,L,302.3,311.1,1546,33.1,156,0,0,0,0,0,0,302.28000000000003,0.04472135977415108,0.002000000020049058,311.03999999999996,0.054772255824446094,0.0030000000080985688,1447.0,77.57254669017486,6017.499999999358,43.08,6.936281424509947,48.11200000000174,151.4,4.219004621944878,17.799999999992238
3758,M18617,M,302.2,311.1,1516,33.7,158,0,0,0,0,0,0,302.26000000000005,0.05477225593231168,0.0030000000199146516,311.04,0.054772255824446094,0.0030000000080985688,1459.2,83.70005973713135,7005.699999999357,41.760000000000005,8.123915312212556,65.99800000000165,154.0,3.1622776601671503,9.999999999992227
3759,M18618,M,302.2,311.0,1476,47.4,161,0,0,0,0,0,0,302.26,0.05477225593231168,0.0030000000199146516,311.04,0.054772255824446094,0.0030000000080985688,1461.8,84.04879535126817,7064.199999999357,41.879999999999995,8.220827208985826,67.58200000000167,156.2,3.492849839313486,12.199999999992244
3760,L50939,L,302.3,311.0,1412,47.0,164,0,0,0,0,0,0,302.26000000000005,0.05477225593231168,0.0030000000199146516,311.04,0.054772255824446094,0.0030000000080985688,1455.8,86.84008291105759,7541.199999999357,42.54,8.5301230940709,72.7630000000017,158.6,3.9749213828693857,15.799999999992268
3761,L50940,L,302.3,310.9,1377,46.8,166,1,0,1,0,0,0,302.26,0.05477225593231168,0.0030000000199146516,311.02,0.08366600270141833,0.00700000000803374,1465.4,70.41874750376749,4958.799999999361,41.6,7.491662031885958,56.125000000001634,161.0,4.123105625616724,16.999999999992276
3762,M18621,M,302.4,311.0,1490,37.1,168,0,0,0,0,0,0,302.28,0.08366600277321509,0.0070000000200476364,311.0,0.07071067817498718,0.0050000000079666075,1454.2,57.69922009870985,3329.1999999993627,42.4,6.505766672729793,42.32500000000169,163.4,3.9749213828693857,15.799999999992268
3763,M18622,M,302.3,311.0,1526,37.7,171,0,0,0,0,0,0,302.3,0.07071067826135913,0.005000000020181446,310.98,0.044721359638320655,0.0020000000079000158,1456.2,60.48305547836817,3658.1999999993623,43.2,5.303300858899271,28.125000000001748,166.0,3.807886552930938,14.499999999992259
3764,L50943,L,302.3,311.0,1428,47.9,174,0,0,0,0,0,0,302.32000000000005,0.044721359777108664,0.0020000000203135924,310.98,0.044721359638320655,0.0020000000079000158,1446.6,60.363896494505404,3643.7999999993617,43.3,5.4060151683103665,29.225000000001756,168.6,3.9749213828693857,15.799999999992268
3765,L50944,L,302.4,311.0,1329,54.6,176,0,0,0,0,0,0,302.34000000000003,0.05477225593713297,0.0030000000204427977,310.98,0.044721359638320655,0.0020000000079000158,1430.0,80.35857141586928,6457.499999999362,44.82000000000001,7.405200875060845,54.83700000000191,171.0,4.123105625616724,16.999999999992276
3766,M18625,M,302.4,311.1,1443,51.8,178,0,0,0,0,0,0,302.36,0.05477225593830959,0.00300000002057169,311.02,0.04472135963974742,0.0020000000080276294,1443.2,74.69738951261525,5579.699999999362,45.82,8.04903720950537,64.78700000000198,173.4,3.9749213828693857,15.799999999992268
3767,L50946,L,302.3,311.1,1373,53.0,181,0,0,0,0,0,0,302.34000000000003,0.054772255937116106,0.00300000002044095,311.03999999999996,0.054772255824392914,0.0030000000080927436,1419.8,74.69738951261525,5579.699999999362,49.0,6.7841727572344634,46.025000000002265,176.0,3.807886552930938,14.499999999992259
3768,L50947,L,302.3,311.1,1630,35.6,183,0,0,0,0,0,0,302.34000000000003,0.054772255937116106,0.00300000002044095,311.06,0.054772255824992254,0.0030000000081583976,1440.6,115.17508411110177,13265.299999999366,48.58,7.666289845812133,58.77200000000222,178.4,3.6469165057610313,13.29999999999225
3769,L50948,L,302.2,311.0,1555,34.2,185,0,0,0,0,0,0,302.32,0.08366600277479005,0.0070000000203111765,311.06000000000006,0.054772255824992254,0.0030000000081583976,1466.0,125.26372180323945,15690.999999999367,45.84,10.048283435492948,100.96800000000198,180.6,3.6469165057610313,13.29999999999225
3770,M18629,M,302.2,311.0,1436,47.0,187,0,0,0,0,0,0,302.28000000000003,0.08366600277322742,0.007000000020049697,311.06000000000006,0.054772255824992254,0.0030000000081583976,1487.4,103.20513553113221,10651.299999999368,44.32,8.901235869248822,79.23200000000185,182.8,3.492849839313486,12.199999999992244
3771,L50950,L,302.3,311.0,1609,31.0,190,0,0,0,0,0,0,302.26,0.05477225593235383,0.00300000001991927,311.04,0.054772255824392914,0.0030000000080927436,1520.6,111.70183525797313,12477.29999999937,40.160000000000004,9.379125758832835,87.9680000000016,185.2,3.492849839313486,12.199999999992244
3772,M18631,M,302.3,311.0,1384,49.7,192,0,0,0,0,0,0,302.26,0.05477225593235383,0.00300000001991927,311.02,0.04472135963974742,0.0020000000080276294,1522.8,108.11891601380108,11689.699999999371,39.5,8.304215796810773,68.96000000000157,187.4,3.6469165057610313,13.29999999999225
3773,L50952,L,302.4,311.1,1448,44.8,195,0,0,0,0,0,0,302.28000000000003,0.08366600277322742,0.007000000020049697,311.02,0.04472135963974742,0.0020000000080276294,1486.4,92.51648501753279,8559.29999999937,41.339999999999996,8.243057685107008,67.9480000000017,189.8,3.9623225512308085,15.699999999992224
3774,M18633,M,302.4,311.1,1887,22.4,197,0,0,0,0,0,0,302.32,0.08366600277479005,0.0070000000203111765,311.04,0.054772255824392914,0.0030000000080927436,1552.8,204.9187643921351,41991.69999999938,38.980000000000004,11.744019754751845,137.9220000000016,192.2,3.9623225512308085,15.699999999992224
3775,M18634,M,302.4,311.1,1480,45.7,200,0,0,0,0,0,0,302.36,0.05477225593830959,0.0030000000205716902,311.06000000000006,0.054772255824992254,0.0030000000081583976,1561.6,199.52268041503297,39809.29999999938,38.72,11.534600123107936,133.0470000000016,194.8,3.9623225512308085,15.699999999992224
3776,H33189,H,302.5,311.1,1850,23.3,203,0,0,0,0,0,0,302.4,0.07071067826595284,0.005000000020831096,311.08000000000004,0.04472135964194953,0.002000000008224592,1609.8,239.03388881076964,57137.19999999938,37.18,13.214650960203281,174.6270000000015,197.4,4.277849927240576,18.299999999992195
3777,L50956,L,302.5,311.1,1538,36.8,208,0,0,0,0,0,0,302.44,0.05477225594303684,0.0030000000210895347,311.1,0.0,0.0,1640.6,210.93553517603283,44493.79999999938,34.6,11.276302585510965,127.15500000000128,200.6,5.1283525619824735,26.299999999992195
3778,M18637,M,302.4,311.1,1721,30.1,210,0,0,0,0,0,0,302.43999999999994,0.05477225594303684,0.0030000000210895347,311.1,0.0,0.0,1695.2,181.9607100447769,33109.69999999938,31.660000000000004,9.767445930231762,95.40300000000103,203.6,5.412947441089024,29.299999999992217
3779,M18638,M,302.4,311.1,1366,54.4,0,0,0,0,0,0,0,302.44,0.05477225594303684,0.0030000000210895347,311.1,0.0,0.0,1591.0,193.47868099612262,37433.99999999938,38.06,12.330571762898975,152.04300000000154,164.2,91.8760033958813,8441.199999999992
3780,L50959,L,302.3,311.0,1657,31.1,3,0,0,0,0,0,0,302.41999999999996,0.08366600277867373,0.00700000002096104,311.08000000000004,0.04472135964194953,0.002000000008224592,1626.4,184.0551547770379,33876.29999999938,35.14,11.785711688311457,138.90300000000127,124.8,112.59085220389795,12676.699999999992
3781,L50960,L,302.4,311.1,1446,42.9,5,0,0,0,0,0,0,302.4,0.07071067826596893,0.00500000002083337,311.08000000000004,0.04472135964194953,0.002000000008224592,1545.6,146.1242621880411,21352.299999999377,39.06,9.985138957470827,99.70300000000161,85.2,113.02964212984128,12775.699999999992
3782,L50961,L,302.3,310.8,1465,43.8,7,0,0,0,0,0,0,302.36,0.05477225593833035,0.0030000000205739645,311.02000000000004,0.13038404813482338,0.017000000008023937,1531.0,150.65025721849725,22695.499999999378,40.459999999999994,10.079335295544132,101.59300000000172,45.0,92.27404835597056,8514.499999999993
3783,L50962,L,302.2,310.8,1827,23.8,9,0,0,0,0,0,0,302.32,0.08366600277480364,0.007000000020313451,310.96000000000004,0.15165750890682417,0.02300000000782345,1552.2,187.11680843793636,35012.69999999937,39.2,11.923296524032336,142.1650000000016,4.8,3.4928498393135543,12.199999999992723
3784,H33197,H,302.2,310.8,1397,47.6,11,0,0,0,0,0,0,302.28,0.083666002773241,0.0070000000200519715,310.90000000000003,0.14142135626426136,0.020000000007623135,1558.4,179.7743029467765,32318.79999999937,37.84,9.986641076958835,99.7330000000015,7.0,3.162277660167229,9.999999999992724
3785,L50964,L,302.2,310.8,1744,29.7,16,0,0,0,0,0,0,302.26,0.0894427192113425,0.008000000019919058,310.86,0.13416407867790464,0.01800000000749099,1575.8,195.24779128071944,38121.69999999938,37.559999999999995,10.239287084558255,104.84300000000147,9.6,4.2190046219449355,17.799999999992725
3786,L50965,L,302.3,310.9,1545,36.7,18,0,0,0,0,0,0,302.24,0.05477225593114868,0.0030000000197872518,310.82,0.044721359632252204,0.0020000000073572373,1595.6,183.45789707722963,33656.79999999938,36.32,9.796785186988707,95.97700000000135,12.2,4.658325879540066,21.699999999992727
3787,L50966,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0,302.23999999999995,0.05477225593114868,0.0030000000197872518,310.84000000000003,0.054772255818278937,0.003000000007422991,1620.0,169.31331902717926,28666.99999999938,34.88,8.911621625720048,79.41700000000124,14.8,4.658325879540066,21.699999999992727
3788,L50967,L,302.3,310.8,1377,47.3,22,1,0,1,0,0,0,302.26000000000005,0.054772255932353846,0.0030000000199192707,310.84000000000003,0.054772255818278937,0.003000000007422991,1530.0,150.30635382444544,22591.99999999938,39.58,7.725088996251217,59.67700000000164,17.4,4.2190046219449355,17.79999999999273
3789,L50968,L,302.3,310.8,1511,48.1,24,0,0,0,0,0,0,302.28000000000003,0.044721359774157435,0.002000000020049627,310.84,0.054772255818278937,0.003000000007422991,1552.8,132.70342874243823,17610.199999999382,39.68,7.856971426701363,61.73200000000165,20.0,3.16227766016723,9.999999999992731
3790,L50969,L,302.3,310.8,1650,32.4,26,0,0,0,0,0,0,302.3,0.0,0.0,310.84000000000003,0.054772255818278937,0.003000000007422991,1534.0,101.93625459079503,10390.99999999938,40.220000000000006,7.051028293802379,49.7170000000017,22.0,3.16227766016723,9.999999999992731
3791,L50970,L,302.3,310.9,1412,48.9,28,0,0,0,0,0,0,302.3,0.0,0.0,310.84000000000003,0.054772255818278937,0.003000000007422991,1507.4,114.87950208805478,13197.299999999383,42.660000000000004,7.61662654985801,58.01300000000193,24.0,3.16227766016723,9.999999999992731
3792,L50971,L,302.3,311.0,1528,43.1,30,0,0,0,0,0,0,302.3,0.0,0.0,310.86,0.08944271914186788,0.00800000000749106,1495.6,107.44905769712169,11545.299999999386,43.96,6.83871332927489,46.768000000002054,26.0,3.16227766016723,9.999999999992731
